"zone","state","lga","sector","ea","hhid","plotid","sa1q1aa","sa1q1a","prefilled_gps_area","sa1q1d","sa1q3","sa1q4","sa1q5","sa1q5_os","sa1q6","sa1q7","sa1q7_os","sa1q2","sa1q2b","sa1q2c_1","sa1q2c_2","sa1q2c_3","sa1q2c_4","sa1q2c_5","sa1q2c_6","sa1q8a","sa1q8b","sa1q8c","sa1q8c_os","sa1q9","sa1q10","sa1q10_os","sa1q10_0","sa1q11"
2,5,505,2,1716,59072,2,1,1,11856,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,505,2,1716,59072,3,1,1,3923.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,505,2,1716,59072,4,1,1,11140,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59073,1,1,1,5770.0298,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59073,2,1,1,6076.0601,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59073,3,1,1,2984.02,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59073,4,1,1,17019,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59073,5,1,1,2851.01,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59073,6,1,1,10822,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59075,1,1,1,3806.05,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59075,2,1,1,7840.04,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59075,3,1,1,15852,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59075,4,1,1,7132.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59075,5,1,1,4568.0698,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59075,6,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59076,1,1,1,9372.04,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59076,2,1,1,3432,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59076,3,1,1,3194.0601,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59076,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59077,1,1,1,2509.0901,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,2,1,1,6134.0601,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,3,1,1,3554.04,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,4,1,1,4057.0701,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,5,1,1,4595.02,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,6,1,1,1393.0601,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,7,1,1,2454,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,8,1,1,991.09003,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59077,9,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59078,1,1,1,3185.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59078,2,1,1,2023.6,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59078,3,1,1,2829.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59078,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59078,5,1,1,2779.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59079,1,1,1,4964.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59079,2,1,1,3099.6001,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,3096.5
2,5,506,2,696,59079,3,1,1,9241.0996,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59079,4,1,1,12224,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59079,5,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59080,1,1,1,3361.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59080,2,1,1,2095.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59080,3,1,1,2174.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59080,4,1,1,2304.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59080,5,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59081,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59081,2,1,1,3470.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59081,3,1,1,1671.1,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59081,4,1,1,5378.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59083,1,2,2,,2,11,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59083,2,1,1,2476.3,2,11,1,,,,,,11,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59083,3,1,1,2564.2,2,11,1,,,,,,11,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59083,4,1,1,1461.7,1,11,1,,,,,,11,2,,,,,,,1,,,,1,,,,4469.9
2,5,506,2,696,59083,5,1,1,4755.7998,2,11,1,,,,,,11,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59083,6,1,1,2936.1001,2,2,1,,,,,,2,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59083,7,1,1,274.26999,1,2,1,,,,,,2,2,,,,,,,1,,,,1,,,,1614.7
2,5,506,2,696,59083,8,1,1,2187.3999,2,2,1,,,,,,2,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59083,9,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59083,10,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59083,11,1,1,483.31,1,2,2,3,,,2,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59084,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,506,2,696,59084,2,1,1,3390.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59084,3,1,1,7232.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59084,4,1,1,805.15997,2,1,1,,,,,,2,2,,,,,,,1,,,,,,,,
2,5,506,2,696,59084,5,1,1,643.15002,2,1,1,,,,,,2,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59085,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59085,3,1,1,39958,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59085,4,1,1,42167,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59086,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59086,2,1,1,83906,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59086,3,1,1,11713,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59086,4,1,1,9012.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59086,5,1,1,35301,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59087,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59087,3,1,1,34155,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59087,4,1,1,9963.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59088,1,1,1,30459,2,1,1,,,,,,1,1,3,,,,,,1,,,,,,,,
2,5,507,2,230,59088,2,1,1,7033.2002,2,1,1,,,,,,1,1,3,,,,,,1,,,,,,,,
2,5,507,2,230,59088,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59089,1,1,1,17994,2,2,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59089,2,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59090,1,1,1,27809,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59090,2,1,1,16322,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59090,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59092,1,1,1,25127,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59092,2,1,1,16608,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59092,3,1,1,27542,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59092,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59093,1,1,1,64988,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59093,2,1,1,12247,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59093,3,1,1,4741.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59093,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59094,1,1,1,17748,2,2,1,,,,,,2,1,3,,,,,,1,,,,,,,,
2,5,507,2,230,59094,2,1,1,5925.5,2,2,1,,,,,,2,1,3,,,,,,1,,,,,,,,
2,5,507,2,230,59094,3,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
2,5,507,2,230,59095,1,1,1,28016,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59095,2,1,1,40390,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59095,3,1,1,25831,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59095,4,1,1,18622,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,507,2,230,59095,5,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59097,1,1,1,5816.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59097,2,1,1,8677.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59097,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,1,1,1,6052.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59098,2,1,1,2312.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59098,3,1,1,7118.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59098,4,1,1,11969,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59098,5,1,1,13964,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59098,6,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59098,7,1,1,5335.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59099,1,1,1,3799.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59099,2,1,1,5243.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59099,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59101,1,1,1,4661.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59101,2,1,1,6185.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59102,2,1,1,4443.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59102,3,1,1,7022.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59103,1,1,1,3744.3,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,4902.5
2,5,509,2,1064,59103,2,1,1,5471.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59104,1,1,1,4305.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59104,2,1,1,4767.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59104,3,1,1,476.70999,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,816.49
2,5,509,2,1064,59105,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59105,2,1,1,6206.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59105,3,1,1,4087.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59106,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59106,2,1,1,9713.5,2,1,1,,,,,,1,1,4,,,,,,1,,,,,,,,
2,5,509,2,1064,59106,3,1,1,5715.2998,2,1,1,,,,,,1,1,2,4,,,,,1,,,,,,,,
2,5,509,2,1064,59108,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59108,2,1,1,6534,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,509,2,1064,59108,3,1,1,4669,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59110,1,1,1,5771.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59110,2,1,1,2265.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59110,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59110,4,1,1,7796.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59111,1,1,1,3858.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59111,3,1,1,5792,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59111,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59111,5,1,1,6635.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59112,1,1,1,1008.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59112,2,1,1,2788.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59112,3,1,1,5597.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59112,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59113,1,1,1,8337.9004,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59113,2,1,1,7502.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59115,1,1,1,13348,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,14153
2,5,508,2,2196,59115,2,1,1,3126.6001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59116,1,1,1,1272.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59116,2,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59117,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59117,2,1,1,1592.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59117,3,1,1,7894.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59117,4,1,1,5360.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59118,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59118,2,1,1,9416.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59118,3,1,1,17144,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59118,4,1,1,3478.8,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59118,5,1,1,15384,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59119,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59119,2,1,1,5923.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59119,3,1,1,27894,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59119,4,1,1,9424.9004,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59119,5,1,1,12693,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59120,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59120,2,1,1,2441.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59120,3,1,1,12208,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,508,2,2196,59120,4,1,1,4164.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59121,1,1,1,9486.0996,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59121,2,1,1,5515.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59121,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59122,1,1,1,18679,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
2,5,511,2,796,59122,2,1,1,8408.2998,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
2,5,511,2,796,59122,3,1,1,6998.6001,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
2,5,511,2,796,59122,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59122,5,1,1,15380,2,1,1,,,,,,1,1,2,,,,,,1,,,,,,,,
2,5,511,2,796,59124,1,1,1,9422.5996,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59124,2,1,1,8179.2002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59124,3,1,1,9711.2998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59124,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59125,1,1,1,11941,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59125,2,1,1,22837,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59125,3,1,1,1506.3,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59125,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59127,2,1,1,10058,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59127,3,1,1,8662.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59127,4,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59128,1,1,1,10925,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59128,2,1,1,10616,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59128,3,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59129,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59129,2,1,1,7657.8999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59129,3,1,1,4624.1001,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59129,4,1,1,1657,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59130,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59130,2,1,1,5332.5,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59130,3,1,1,8339.9004,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59132,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59132,2,1,1,20881,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59132,4,1,1,10753,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59132,5,1,1,9750.0996,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,511,2,796,59132,6,1,1,2881,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,514,2,1964,59133,1,1,1,4770.7002,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,514,2,1964,59138,1,1,1,2254,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,1821.5
2,5,514,2,1964,59138,2,1,1,1715.7,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,514,2,1964,59140,1,1,1,2281.3,1,1,1,,,,,,1,2,,,,,,,1,,,,1,,,,2292.8
2,5,514,2,1964,59142,1,2,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,1964,59143,2,1,1,6029.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,514,2,1964,59144,2,1,1,7214.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,516,2,134,59145,1,1,1,8491.7998,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
2,5,516,2,134,59145,2,1,1,4824.3999,2,1,1,,,,,,1,2,,,,,,,1,,,,,,,,
